"","id","country","year","gini","population","urbanPop","imports","exports","trade","fdi","GDP","GDPpercapita","netInvestment","edExpenditure","unemployment","taxRevenue","expenditure","emplAgr","emplInd","emplServ","netMigration","wageInequality","logGDP","logGDPpercapita","percUrbanPop","logWageInequality","year2008"
"16","3","Belgium",2006,28.1,10547958,10279407,71.9827613916644,5.27535773401264,147.693901435153,14.354758861497,409813188608,43782.13671875,-0.0663376620673167,NA,8.24590015411377,25.1708110613383,40.3622275127724,1.9539999961853,24.693000793457,73.3529968261719,12.5922529922265,4.2,26.738967255269,10.6869811757048,0.974540001012518,1.43508452528932,0
"17","3","Belgium",2007,29.2,10625700,10360589,73.6727852920912,5.69684021836672,151.163621858795,20.47130149783,471821090816,44960.796875,0.279740363346267,NA,7.45790004730225,24.7098959277659,40.1091924429778,1.85599994659424,24.4270000457764,73.7170028686523,12.5922529922265,3.9,26.8798657057949,10.7135462084986,0.975050020233961,1.3609765531356,0
"18","3","Belgium",2008,28.4,10709973,10448114,79.2120619353629,1.71077072081209,158.908045084263,36.7399152646791,518625886208,44956.359375,0.391000658352019,95.88856,6.97559976577759,25.0875048966873,41.7607287230993,1.55299997329712,24.6720008850098,73.7750015258789,12.4633161288414,4.1,26.9744486243625,10.7134475065336,0.975549985046648,1.41098697371026,1
"19","3","Belgium",2009,28.5,10796493,10537701,67.0469816168365,-9.42880731027017,136.356757863313,17.8572856225879,484552802304,43591.265625,0.41450067105127,96.26788,7.90759992599487,23.6206032953047,44.0238590909886,1.48699998855591,23.4740009307861,75.0390014648438,12.4633161288414,3.9,26.9064922454226,10.6826120795666,0.976029994184223,1.3609765531356,0
"20","3","Belgium",2010,28.4,10895586,10639649,74.6517191841698,10.3330296427731,151.100176526737,23.0567040166151,483548037120,44380.17578125,0.346370382949352,96.22295,8.29249954223633,24.3328891633947,43.2770702861267,1.35199999809265,23.375,75.2730026245117,12.4633161288414,3.9,26.9044164997898,10.7005481573001,0.976510028923639,1.3609765531356,0
"21","3","Belgium",2011,28.1,11038264,10784163,81.1181191132935,6.71792079715183,162.753665660528,29.9859641055937,527008464896,44594.3046875,0.401734289300916,96.38167,7.13959980010986,24.7113012893745,44.4011086072693,1.30099999904633,23.2339992523193,75.4660034179688,12.4633161288414,3.9,26.99048244778,10.7053614322644,0.976979985258552,1.3609765531356,0
"22","3","Belgium",2012,27.5,11106932,10856360,81.6891402092541,0.33793196229,163.994977033554,1.34234394184714,497884200960,44422.65234375,0.415432150856219,NA,7.54169988632202,25.7045353020554,45.7257946514078,1.17200005054474,21.7560005187988,77.0719985961914,12.4633161288414,4,26.9336333587394,10.701504806241,0.977440034745869,1.38629436111989,0
"23","3","Belgium",2013,27.7,11159407,10912673,80.4883419933435,0.888893384029089,162.218643125169,-5.44707652064734,520925478912,44302.484375,0.350104679667982,94.40839,8.42529964447021,26.1903839477922,45.5299717234907,1.36000001430511,21.7040004730225,76.9369964599609,12.3883942023241,3.8,26.9788728337515,10.6987960351605,0.977890043798922,1.33500106673234,0
"24","3","Belgium",2014,28.1,11209057,10966157,82.0321650362696,5.18443703958087,164.698392797959,-4.5084273415762,530808406016,44659.640625,0.244572050151142,95.17557,8.52270030975342,26.2486421689704,45.2568019023881,1.21800005435944,21.3929996490479,77.3889999389648,12.3883942023241,3.8,26.9976669757825,10.7068254784518,0.978330023658547,1.33500106673234,0
"25","3","Belgium",2015,27.7,11274196,11034732,79.3548181512795,3.52196246734044,160.135970889999,-5.32221397896259,455940341760,45174.01171875,0.219628817811219,94.96034,8.48200035095215,24.627276833745,41.9289389245072,1.17700004577637,21.4340000152588,77.3889999389648,12.3883942023241,3.8,26.8456278084282,10.7182772384917,0.978759993173793,1.33500106673234,0
"26","4","Bulgaria",2006,35.7,7601022,5391557,64.5382954615918,7.66312725667562,111.85983979436,23.0719249763639,34130122752,5988.77099609375,2.96164910718144,91.49953,NA,21.1119297395108,29.8659109229581,8.10799980163574,34.4720001220703,57.4189987182617,NA,5.12,24.2534461964598,8.69764149411375,0.709320009861832,1.63315443905142,0
"27","4","Bulgaria",2007,36.1,7545338,5378166,71.2117105760746,19.6227345817024,123.591957645279,31.2425335354324,44411478016,6476.05419921875,3.67254821631161,82.40759,NA,22.88226868776,32.8293520736165,7.54400014877319,35.5,56.9550018310547,NA,7,24.5167637868495,8.77586668400567,0.712779997397068,1.94591014905531,0
"28","4","Bulgaria",2008,33.6,7492561,5366322,72.3014903258705,2.47767468637451,124.844857942792,18.9246161911489,54409138176,6914.3984375,3.63677310018844,86.02793,NA,22.1789009551115,31.8755482373251,7.47300004959106,36.4269981384277,56.0999984741211,NA,6.5,24.7197979578775,8.84136124646073,0.716219994738782,1.87180217690159,1
"29","4","Bulgaria",2009,33.8,7444443,5357245,50.6090902489385,-11.7154593057893,92.9411023225034,7.51026984032087,51884482560,6709.52734375,3.00912505018092,90.99804,6.81659984588623,19.0334708484789,33.9125009077096,7.09200000762939,35.2360000610352,57.6720008850098,NA,5.9,24.6722855951294,8.8112837869109,0.719630065002848,1.77495235091167,0
"30","4","Bulgaria",2010,35.7,7395599,5347166,53.0283678363222,11.0461950087607,103.207246630726,3.64137103407323,50610057216,6843.26708984375,3.13894368561199,94.9313,10.2793998718262,18.4509042908175,31.639507404579,6.81500005722046,32.9790000915527,60.2060012817383,NA,5.9,24.6474161526993,8.83102054129467,0.723020001490075,1.77495235091167,0
"31","4","Bulgaria",2011,34.3,7348328,5337678,58.6929011008061,12.5761605995831,117.761983184537,3.66399876793918,57418416128,7019.173828125,2.33731101177578,95.22863,11.2595996856689,17.739230302505,29.9046521130772,6.77899980545044,31.4549999237061,61.765998840332,NA,6.5,24.7736309272812,8.85640080179276,0.726379932958899,1.87180217690159,0
"32","4","Bulgaria",2012,36,7305888,5331472,63.9745783784574,2.03584932016034,124.776451601894,3.31727224635667,53903024128,7062.134765625,2.02539236766276,94.13839,12.2699003219604,18.9768248326434,31.0555226449408,6.44000005722046,31.32200050354,62.2379989624023,NA,6.1,24.7104524195583,8.86250265951568,0.729750031755209,1.80828877117927,0
"33","4","Bulgaria",2013,36.6,7265115,5326274,65.3007777333964,9.64155942994769,130.190274118347,3.58029678218457,55555170304,7136.84619140625,1.85841514375303,92.69834,12.9407997131348,19.8930436407744,33.1053158755578,6.65999984741211,30.1870002746582,63.1529998779297,NA,6.6,24.7406424234803,8.873026247864,0.733130033041459,1.88706964903238,0
"34","4","Bulgaria",2014,37.4,7223938,5320503,65.8594011175319,3.12487434686824,130.77737714313,1.92485925784421,56814542848,7309.4150390625,1.96035030326186,NA,11.4238004684448,19.525315201299,37.9765485457758,7.00799989700317,30.1149997711182,62.8769989013672,NA,6.8,24.7630581659582,8.89691852752582,0.736510058641146,1.91692261218206,0
"35","5","Croatia",2009,32.6,4305181,2367290,38.1921764393054,-14.1164250392042,72.6736733817656,5.09534798034612,62779129856,14113.4453125,1.08677062517545,92.17807,9.20209980010986,19.8637702903685,39.5302720362028,13.3240003585815,29.0090007781982,57.6669998168945,NA,NA,24.8628885280539,9.55488319027127,0.549870028693335,NA,0
"36","5","Croatia",2010,32.4,4295427,2369143,38.0323518853101,6.16701563374333,75.6433750474861,2.37882749922839,59865976832,13937.142578125,0.814029172485637,93.55127,11.6203002929688,19.7523668536547,41.1957116678511,14.253999710083,27.4519996643066,58.2939987182617,NA,5.54,24.8153741812292,9.54231268325481,0.551550055442684,1.71199450075919,0
"37","5","Croatia",2011,32.3,4280622,2368126,40.7611283731191,2.24905946166567,81.0612736587848,2.27181428326909,62399479808,13937.7685546875,1.01137643855547,96.28571,13.6780004501343,19.2197987444193,41.5592738964277,14.5880002975464,27.951000213623,57.4599990844727,NA,5.6,24.8568227758768,9.5423575965146,0.553220069419818,1.7227665977411,0
"38","5","Croatia",2012,32.5,4267558,2368751,41.0553577959885,-0.144392514728111,82.5833645785578,2.59087914784262,56548376576,13658.7958984375,0.947045997276029,NA,15.9345998764038,19.7305819573425,40.3975660655994,12.2530002593994,27.9120006561279,59.8349990844727,NA,5.4,24.7583623313334,9.52213898124812,0.555060060109318,1.68639895357023,0
"39","5","Croatia",2013,32,4255689,2370674,42.2826079887707,3.12296414390012,85.0252364398413,1.61166423048361,58157879296,13629.53515625,1.10119652032994,96.75059,17.2511005401611,20.3387267963957,39.6941393835305,10.78600025177,27.625,61.5890007019043,NA,5.3,24.7864272062331,9.51999441965193,0.557059973132435,1.66770682055808,0
"40","5","Croatia",2014,32.1,4238389,2370234,43.3533410925015,6.04261956290908,88.6232885862269,6.86493904755451,57682341888,13673.19140625,0.969652384777496,101.0178,17.2896995544434,19.9159646784328,40.9989508324963,9.51900005340576,26.9799995422363,63.5019989013672,NA,5.1,24.7782169304859,9.52319236305919,0.559229933826272,1.62924053973028,0
"41","5","Croatia",2015,31.1,4203604,2360534,45.7689563649101,9.38034708039406,93.9049745472039,0.321025698734765,49519005696,14117.291015625,NA,NA,16.175199508667,20.8122304190029,40.7627993618787,9.22799968719482,26.7119998931885,64.0599975585938,NA,5.2,24.6256223862843,9.55515563822333,0.561550041345474,1.64865862558738,0
"42","6","Cyprus",2005,30.3,1027662,701564,56.2249743798369,3.09147648589789,111.917103339493,6.30362541483621,18433417216,30559.845703125,4.62011290887568,86.62361,NA,39.5856530448353,63.2176227915569,4.73899984359741,24.0470008850098,71.213996887207,10.9794792471667,4.3,23.637431007393,10.3274421942862,0.682679713758025,1.45861502269952,0
"43","6","Cyprus",2006,31.1,1045507,712252,56.3706170367287,2.3035421478569,109.806362742047,9.32801589247908,20072787968,31470.923828125,4.52031303794955,87.9681,4.54290008544922,41.5392527434915,62.3030058051241,4.26100015640259,22.6450004577637,73.0940017700195,10.9794792471667,4.3,23.7226309023145,10.3568193454625,0.681250340743773,1.45861502269952,0
"44","6","Cyprus",2007,31.1,1063713,723133,58.0160670824677,5.36312873232396,111.274939211653,9.57685930681186,23968765952,32378.5703125,3.94669860193462,88.94111,3.92199993133545,48.5634189157211,60.9703952870934,4.38500022888184,22.5189990997314,73.0960006713867,10.9794792471667,4.4,23.900017401047,10.3852520728442,0.679819650601243,1.48160454092422,0
"45","6","Cyprus",2008,31.7,1081563,733722,62.8553449456966,-0.563912464755461,112.94589444065,8.39790286331411,27839725568,32727.134765625,4.30427560999061,85.06902,3.65470004081726,46.0543106724768,62.3805323418668,4.23099994659424,23.0459995269775,72.7229995727539,10.0216705082138,4.3,24.0497298148928,10.3959598221302,0.678390440501386,1.45861502269952,1
"46","6","Cyprus",2009,32.1,1098083,743347,54.074403714777,-4.68935382717318,102.801666315903,10.9109179175428,25942665216,31218.20703125,3.37322402352421,88.06953,5.36390018463135,23.2516294455307,39.0295782318608,3.92899990081787,21.82200050354,74.2490005493164,10.0216705082138,4.4,23.9791547559693,10.3487567622873,0.676949738772024,1.48160454092422,0
"47","6","Cyprus",2010,31.5,1112612,751581,57.4778841535355,4.53443706251842,107.690298872873,53.1909254794059,25562265600,30818.48046875,3.5617484588987,89.03709,6.2628002166748,23.2472223388055,39.112910120516,3.79500007629395,20.4029998779297,75.802001953125,10.0216705082138,4.5,23.9643831010252,10.3358698042437,0.675510420523956,1.50407739677627,0
"48","6","Cyprus",2011,32.6,1124833,758205,55.7484727063734,5.722364110105,108.676304978263,-43.4628185558188,27426994176,30163.314453125,3.03836910280179,89.71849,NA,23.2988934153296,40.1495516188248,3.82800006866455,20.8980007171631,75.2740020751953,10.0216705082138,4.3,24.0347935542655,10.3143817117444,0.674060060471199,1.45861502269952,0
"49","6","Cyprus",2012,34.3,1135046,763443,54.685341810965,-2.68699080260295,108.129670410863,198.07427461008,25041397760,28852.201171875,2.09956838784754,NA,11.7952003479004,23.3415359481819,40.8476879093184,2.91199994087219,20.1709995269775,76.9169998168945,10.0216705082138,4.7,23.9437962027066,10.2699415661445,0.672609744450886,1.54756250871601,0
"50","6","Cyprus",2013,37,1143866,767957,57.2380349152641,2.08044132397191,115.886450696756,-25.016718724055,24084559872,27242.228515625,0.681348739752895,96.47997,15.8706998825073,23.4133697601333,42.0936810416918,3.10500001907349,17.5629997253418,79.3320007324219,10.1266311038503,4.9,23.9048368029152,10.2125235673292,0.671369723376689,1.58923520511658,0
"51","6","Cyprus",2014,35.6,1152285,772388,60.2760480136831,4.26837056935847,122.318140054674,-3.22860667859957,23364708352,27182.501953125,1.47246050251051,97.24485,16.0879993438721,24.5639120544146,48.1664374405877,4.42999982833862,16.5179996490479,79.052001953125,10.1266311038503,5.4,23.8744925307611,10.2103287347242,0.670309862577401,1.68639895357023,0
"52","6","Cyprus",2015,34,1160985,777233,64.312448650458,5.18411998684485,128.823251636141,41.1913241872771,19680624640,27874.158203125,1.64769339829438,95.87897,14.9083995819092,24.127663554983,39.7452499208273,3.99499988555908,16.2250003814697,79.7799987792969,10.1266311038503,5.2,23.7029004679042,10.2354553093154,0.66945998440979,1.64865862558738,0
"53","7","Czech Republic",2005,26.9,10211216,7515659,59.8333012244363,18.2069470007148,122.015258515417,10.0749157451568,136280686592,18011.38671875,3.12625289784072,90.34035,NA,14.3654184422274,33.8335787188152,3.9779999256134,39.4850006103516,56.5369987487793,12.4327658892252,3.67,25.6379824678245,9.79875943236023,0.736019980382356,1.30019166206648,0
"54","7","Czech Republic",2006,26.7,10238905,7528974,62.4462038523137,14.2909409641445,127.632502637499,4.58756448858037,155463811072,19193.75390625,2.92806475066315,89.575,NA,14.0829333198208,32.877011430774,3.76399993896484,39.9690017700195,56.265998840332,12.4327658892252,3.5,25.7696788152557,9.86234018770588,0.73532999866685,1.25276296849537,0
"55","7","Czech Republic",2007,26,10298828,7565828,63.963936515476,11.0281595328817,130.372902700621,7.30109989467388,189227057152,20151.177734375,2.75455148892599,89.38107,NA,14.5023445900216,32.6351254401884,3.58100008964539,40.2179985046387,56.201000213623,12.4327658892252,3.5,25.9662134915425,9.91101801402287,0.734629998675577,1.25276296849537,0
"56","7","Czech Republic",2008,26.3,10384603,7621676,61.0624641380954,4.22611091775183,124.288831562303,3.73979546458325,235718590464,20520.779296875,3.05766457585602,89.95552,NA,13.4418556915716,32.2268711371961,3.17400002479553,40.5260009765625,56.2999992370605,11.0020498399542,3.4,26.1859045171935,9.92919327599414,0.733940045661832,1.22377543162212,1
"57","7","Czech Republic",2009,26.2,10443936,7657912,54.8084690422803,-9.82640159529694,113.492768818716,2.5568019001909,206179975168,19424.2734375,2.89392274442685,88.84198,6.66209983825684,13.3608232629225,35.2578573883787,3.11700010299683,38.5709991455078,58.3120002746582,11.0020498399542,3.5,26.0520152901762,9.87427877106142,0.733240035174478,1.25276296849537,0
"58","7","Czech Republic",2010,26.6,10474410,7673029,62.9375560257456,14.6643398354009,128.967077051047,4.90068409072939,207477850112,19808.0703125,2.45024308107279,89.91666,7.27909994125366,13.4495606773967,35.2184146026311,3.09599995613098,37.9869995117188,58.9169998168945,11.0020498399542,3.5,26.0582904244712,9.89384472518016,0.73254999565608,1.25276296849537,0
"59","7","Czech Republic",2011,26.4,10496088,7681562,67.4778215335339,9.16573790817598,138.784978264669,1.83758140711468,227948347392,20118.587890625,2.12593476797674,87.39916,6.71110010147095,14.3139580862001,35.1625718468276,2.98900008201599,38.4529991149902,58.5579986572266,11.0020498399542,3.5,26.152384893709,9.90939943738806,0.731849999733234,1.25276296849537,0
"60","7","Czech Republic",2012,26.1,10510785,7693579,71.3673843176896,4.27917014447128,147.537458939997,4.54882936324756,207376433152,19929.763671875,2.10007014930373,90.73867,6.97819995880127,14.6878306721919,36.8071278392241,3.04999995231628,38.1230010986328,58.8269996643066,11.0020498399542,3.5,26.057801496353,9.8999695552276,0.731969971795637,1.25276296849537,0
"61","7","Czech Republic",2013,26.5,10514272,7705910,71.1072226148134,0.186944128282349,147.978174425006,3.51360685053457,209402445824,19826.791015625,1.74050200481781,90.30155,6.95270013809204,14.9464340791698,35.0831403997142,3.02999997138977,37.5110015869141,59.4580001831055,11.6087536923829,3.4,26.0675238154675,9.89478938368986,0.732900004869572,1.22377543162212,0
"62","7","Czech Republic",2014,25.9,10525347,7723921,76.1812643131131,8.65037443054587,158.726956742669,3.89217924218107,207818326016,20343.68359375,1.5416377574332,88.85929,6.10790014266968,14.1715554469632,34.680161686165,2.74900007247925,38.0390014648438,59.2120018005371,11.6087536923829,3.5,26.0599301023678,9.92052575417674,0.733840033967526,1.25276296849537,0
"63","7","Czech Republic",2015,25.9,10546059,7748928,75.0505626571141,6.01722635617072,156.099863722895,0.909872695798491,186829946880,21381.703125,2.5922242194638,92.13556,5.04640007019043,14.5558221526125,33.4067121968117,2.92499995231628,38.0260009765625,59.048999786377,11.6087536923829,3.5,25.9534646650955,9.97029084113509,0.734770021673499,1.25276296849537,0
"64","8","Denmark",2005,25.2,5419432,4652908,41.9476444080775,7.82023877113711,89.3997573758886,4.857700582033,264467333120,58792.66015625,1.25745265162388,94.71839,NA,33.071767670922,34.8998439246717,3.18199992179871,23.8920001983643,72.9250030517578,11.3849670856472,3.5,26.3009835763453,10.9817722988205,0.858560085263548,1.25276296849537,0
"65","8","Denmark",2006,25.9,5437272,4681382,46.6366616017804,10.3376272305152,97.3666852003235,0.84318706518409,282884931584,60892.7734375,1.36512769572989,94.6005,NA,31.8602911588695,33.2287477094202,3.08800005912781,23.3309993743896,73.5810012817383,11.3849670856472,3.4,26.3683060497279,11.0168697838902,0.860979917870579,1.22377543162212,0
"66","8","Denmark",2007,26.2,5461438,4712839,48.5852882912247,3.65352789491915,100.067844103366,3.69711411627472,319423414272,61174.54296875,1.73914264078384,94.94255,NA,35.0930011659876,36.0667508169168,2.96399998664856,23.5069999694824,73.5289993286133,11.3849670856472,3.7,26.4897833770912,11.0214864174003,0.862930056150047,1.30833281965018,0
"67","8","Denmark",2008,25.2,5493621,4751268,50.6524141159233,3.87197386009208,104.828228738133,0.620106753447922,353361035264,60504.77734375,1.62217530280905,94.72698,NA,33.4215407090296,36.760980329934,2.54699993133545,23.0960006713867,74.3570022583008,11.5790970269704,3.6,26.5907561340017,11.0104776052609,0.864870001043028,1.28093384546206,1
"68","8","Denmark",2009,26.7,5523095,4785983,42.6289925408931,-9.22432229823167,89.755057755804,1.17390242059711,321241317376,57229.0390625,1.62187507241162,94.14659,6.00729990005493,33.1838392200882,41.9424059218607,2.58400011062622,20.2929992675781,77.1230010986328,11.5790970269704,4.6,26.4954584451672,10.9548167244619,0.86654004683968,1.52605630349505,0
"69","8","Denmark",2010,27.2,5547683,4815111,43.5770525064216,2.94014070641235,94.1000005223296,-3.65466908301772,321995276288,58041.3984375,1.78488834561459,92.92581,7.46360015869141,32.7372366745838,42.2686056002143,2.4210000038147,19.6089992523193,77.9710006713867,11.5790970269704,4.4,26.4978027124702,10.9689118010824,0.867949917109539,1.48160454092422,0
"70","8","Denmark",2011,27.3,5570572,4844002,47.425632103956,7.19484377544586,101.245761268682,3.94150318758658,344003149824,58575.609375,1.71128885243164,96.33322,7.57270002365112,32.7534892718105,42.3863047125002,2.40100002288818,19.8880004882813,77.7109985351563,11.5790970269704,4,26.563916650743,10.9780736666509,0.869569947215474,1.38629436111989,0
"71","8","Denmark",2012,27.8,5591572,4872608,48.6104962701538,1.16215877262655,103.240985379852,-4.99767032555428,327148929024,58487.79296875,2.04084189970573,91.04678,7.5258002281189,33.4463982120414,43.523694932766,2.59400010108948,19.7089996337891,77.6969985961914,11.5790970269704,3.9,26.5136813446025,10.9765733442451,0.87142005861679,1.3609765531356,0
"72","8","Denmark",2013,28.5,5614932,4901386,48.2213336016725,1.61143526390428,103.05014595515,0.198012180552081,343584407552,58788.0859375,2.01080280877717,93.65685,6.99669981002808,33.8197526581539,41.4137695541439,2.53999996185303,19.4669990539551,77.9929962158203,11.2384623031327,4,26.5626986463761,10.9816944932459,0.87291992138106,1.38629436111989,0
"73","8","Denmark",2014,28.4,5643475,4932961,47.6508016388626,3.12880958828426,102.263920935599,1.86330528301876,352993640448,59437.94921875,2.19951393235577,93.63587,6.58920001983643,36.5002916609685,40.9107774305507,2.48300004005432,19.2569999694824,78.2600021362305,11.2384623031327,4.1,26.5897158779894,10.992688177093,0.874099911845095,1.41098697371026,0
"74","8","Denmark",2015,28.2,5683483,4974525,48.6300479550629,3.57741249795612,104.04820103264,0.611475187537009,302673068032,60402.12890625,2.01801629099756,NA,6.16830015182495,33.9216192935935,40.4442011259575,2.49699997901917,19.2900009155273,78.213996887207,11.2384623031327,4.1,26.4359190765414,11.008779630094,0.875259941834963,1.41098697371026,0
"75","9","Estonia",2005,33.4,1354775,931205,71.0107067337142,19.9236949498129,136.916600732803,22.3281328494402,14006088704,14681.2255859375,2.98403964530429,NA,NA,19.2376410365219,29.9876696541334,5.19299983978271,34.0740013122559,60.7319984436035,NA,5.9,23.3627579794454,9.59432478546416,0.687350298019966,1.77495235091167,0
"76","9","Estonia",2006,33.7,1346810,924006,73.6328690193704,9.53019930513761,137.121408242474,13.0407338252762,16963624960,16285.0068359375,3.23165835284985,NA,NA,20.0289822907325,29.4837067705697,5.06400012969971,33.5410003662109,61.3950004577637,NA,5.5,23.554337180321,9.69800013747921,0.686070046999948,1.70474809223843,0
"77","9","Estonia",2007,31.2,1340680,918084,72.0699788623291,12.614247454411,135.265677640421,15.4203967545396,22237061120,17627.029296875,3.87389132091994,NA,4.59200000762939,20.4158493649543,29.3794366336221,4.77699995040894,35.1279983520508,60.0950012207031,NA,5.5,23.8250261537121,9.77718875846401,0.684789808157055,1.70474809223843,0
"78","9","Estonia",2008,31.9,1337090,913914,70.7252098903072,0.898180586866289,137.522953096137,7.74261075215453,24194039808,16716.50390625,4.31319111937206,NA,5.45489978790283,19.4198549971083,34.3543442340891,3.90199995040894,35.2669982910156,60.8310012817383,NA,5,23.9093721508493,9.72415176825882,0.683509711388164,1.6094379124341,1
"79","9","Estonia",2009,31.4,1334515,910446,55.8449338146481,-20.3081543741698,116.649645201599,9.49274702379897,19652493312,14282.603515625,4.36760272487102,NA,13.5481996536255,21.4997115552686,40.5736964447884,4.05399990081787,31.4419994354248,64.5039978027344,NA,5,23.7014700533192,9.56679753829684,0.682229873774368,1.6094379124341,0
"80","9","Estonia",2010,32,1331475,906655,68.7219213334967,24.0444407515606,143.800151545203,13.3026104042515,19490936832,14638.6044921875,2.21856660738858,NA,16.7071990966797,19.8570545123838,37.8676143500129,4.21700000762939,30.318000793457,65.4649963378906,NA,5,23.6932154166273,9.59141746140002,0.68094031055784,1.6094379124341,0
